""	"cycle"	"bonica_rid"	"recipient_name"	"share.ind"	"share.group"	"recipient_state"	"recipient_party"	"np_score"	"candidate_cfscore"	"state.party"	"total.raised"
"936"	1998	"cand3962"	"GRUSSENDORF, BEN"	0.0535714285714286	0.178571428571429	"AK"	100	-0.37	-0.288638182856682	"AK-100"	2800
"940"	1996	"cand3965"	"HANLEY, MARK S"	0.124357057321426	0.893169776260789	"AK"	200	0.833	0.0135852548920004	"AK-200"	59908.14
"942"	1996	"cand39704"	"HARWARD, BYRON L"	0	0.990566037735849	"UT"	200	0.941	0.513986000737742	"UT-200"	5300
"953"	1998	"cand3972"	"HUDSON, BILL"	0.559053534735719	0.052918043062334	"AK"	200	0.581	0.270106699342207	"AK-200"	63305.44
"954"	2000	"cand3972"	"HUDSON, BILL"	0.61472972972973	0.101351351351351	"AK"	200	0.581	0.270106699342207	"AK-200"	7400
"958"	1996	"cand3973"	"IVAN, IVAN M"	0.236674587619031	0.673650980868298	"AK"	100	0.674	0.0662755859997959	"AK-100"	57653
"959"	1998	"cand3973"	"IVAN, IVAN"	0.696110324919517	0.253711231514318	"AK"	100	0.674	0.0662755859997959	"AK-100"	8868.35
"967"	1996	"cand3984"	"KUBINA, EUGENE G"	0.271914206096407	0.454909885518459	"AK"	100	-0.408	-0.375170885830335	"AK-100"	43195.61
"985"	1996	"cand3996"	"MARTIN, TERRENCE H (TERRY)"	0.334128602004325	0.405095786397926	"AK"	200	0.864	0.33417288597575	"AK-200"	43624.67
"995"	1996	"cand4014"	"PHILLIPS, GAIL"	0.443164541297286	0.484684004136346	"AK"	200	0.748	0.248154669679859	"AK-200"	158139.57
"996"	1998	"cand4014"	"PHILLIPS, GAIL"	0.671021113659031	0.158700156560379	"AK"	200	0.748	0.248154669679859	"AK-200"	84120.9
"1003"	1996	"cand4023"	"SANDERS, JERRY L"	0.14849571207648	0.64589484043301	"AK"	200	0.791	0.122278785403007	"AK-200"	56904
"1004"	1998	"cand4023"	"SANDERS, JERRY"	0.449902104934368	0.0738974425390247	"AK"	200	0.791	0.122278785403007	"AK-200"	65631.5
"1019"	1996	"cand4064"	"AUSTERMAN, ALAN"	0.196774193548387	0.675806451612903	"AK"	200	0.645	0.204441042072298	"AK-200"	31000
"1020"	1998	"cand4064"	"AUSTERMAN, ALAN"	0.403980303652031	0.180549856380796	"AK"	200	0.645	0.204441042072298	"AK-200"	24370
"1031"	1998	"cand4068"	"FOSTER, RICHARD"	0.696282864913871	0.28649138712602	"AK"	100	0.739	0.0579234537822135	"AK-100"	27575
"1032"	2000	"cand4068"	"FOSTER, RICHARD"	0.80923025658114	0.104131956014662	"AK"	100	0.739	0.0579234537822135	"AK-100"	30010
"1034"	2004	"cand4068"	"FOSTER, RICHARD"	0.734263620563714	0.153648522707237	"AK"	100	0.739	0.0579234537822135	"AK-100"	39701
"1035"	2006	"cand4068"	"FOSTER, RICHARD"	0.531496062992126	0.389763779527559	"AK"	100	0.739	0.0579234537822135	"AK-100"	12700
"1036"	2008	"cand4068"	"FOSTER, RICHARD"	0.321428571428571	0.678571428571429	"AK"	100	0.739	0.0579234537822135	"AK-100"	7000
"1041"	1998	"cand4072"	"ROKEBERG, NORMAN"	0.64343657246346	0.170209606327855	"AK"	200	0.835	0.2912683325858	"AK-200"	82692.16
"1042"	2000	"cand4072"	"ROKEBERG, NORMAN"	0.780520329781207	0.159928906616775	"AK"	200	0.835	0.2912683325858	"AK-200"	57681.88
"1044"	2004	"cand4072"	"ROKEBERG, NORMAN"	0.811981023900622	0.161346516699233	"AK"	200	0.835	0.2912683325858	"AK-200"	114350.16
"1048"	2004	"cand4124"	"GRUENBERG JR, MAX F"	0.645430760217384	0.0573919455986149	"AK"	100	-0.364	-0.697677830523172	"AK-100"	54892.72
"1049"	2006	"cand4124"	"GRUENBERG JR, MAX F"	0.490703257535322	0.0609076158882907	"AK"	100	-0.364	-0.697677830523172	"AK-100"	71419.64
"1050"	2008	"cand4124"	"GRUENBERG JR, MAX F"	0.32271583716551	0.0823887735079887	"AK"	100	-0.364	-0.697677830523172	"AK-100"	30343.94
"1052"	2012	"cand4124"	"GRUENBERG JR, MAX F"	0.249072533416445	0.309658219766851	"AK"	100	-0.364	-0.697677830523172	"AK-100"	39785.8
"1055"	2000	"cand43154"	"DAVIES, BOB"	0.71527244819647	0.157329240214889	"MT"	200	1.605	1.25915489743102	"MT-200"	6515
"1065"	1996	"cand45227"	"GARN, KEVIN S"	0.0981873111782477	0.853474320241692	"UT"	200	1.044	0.951082501565757	"UT-200"	9930
"1066"	1998	"cand45227"	"GARN, KEVIN S"	0.0924574209245742	0.878345498783455	"UT"	200	1.044	0.951082501565757	"UT-200"	20550
"1067"	2000	"cand45227"	"GARN, KEVIN S"	0.0423947504239475	0.872815748728157	"UT"	200	1.044	0.951082501565757	"UT-200"	27126
"1069"	2008	"cand45227"	"GARN, KEVIN S"	0.240827733840756	0.526273017383204	"UT"	200	1.044	0.951082501565757	"UT-200"	50451
"1075"	1996	"cand45484"	"SOMMERS, DUANE"	0.0637940542221949	0.610084378383686	"WA"	200	0.899	0.759241426892577	"WA-200"	58155.89
"1076"	1998	"cand45484"	"SOMMERS, DUANE C"	0.122058925959462	0.82779132130668	"WA"	200	0.899	0.759241426892577	"WA-200"	35892.5
"1077"	2000	"cand45484"	"SOMMERS, DUANE C"	0.0330188679245283	0.966981132075472	"WA"	200	0.899	0.759241426892577	"WA-200"	1060
"1081"	1994	"cand45530"	"CASADA, SARAH"	0.235112483458315	0.751654168504632	"WA"	200	0.966	0.842650687111708	"WA-200"	45340
"1090"	1994	"cand49017"	"MIELKE, TODD"	0.0269413629160063	0.955625990491284	"WA"	200	1.001	0.699101616128778	"WA-200"	31550
"1107"	1996	"cand54313"	"STUBBS, MARK"	0.101198402130493	0.898801597869507	"ID"	200	0.837	1.20754745532588	"ID-200"	7510
"1112"	1996	"cand58641"	"ALEXANDER, JOHN"	0.0888025349798532	0.48900074328113	"ID"	100	-0.45	-0.0813229690269288	"ID-100"	4601.22
"1116"	1996	"cand58645"	"ANTONE, STEVE"	0	1	"ID"	200	0.331	1.05689899464187	"ID-200"	500
"1125"	1996	"cand58658"	"BELL, MAXINE T"	0	1	"ID"	200	0.688	1.14532415765427	"ID-200"	1500
"1126"	1998	"cand58658"	"BELL, MAXINE T"	0	1	"ID"	200	0.688	1.14532415765427	"ID-200"	700
"1127"	2000	"cand58658"	"BELL, MAXINE T"	0.113932933337572	0.766456676462172	"ID"	200	0.688	1.14532415765427	"ID-200"	8806.76
"1129"	2004	"cand58658"	"BELL, MAXINE T"	0	1	"ID"	200	0.688	1.14532415765427	"ID-200"	5450
"1130"	2006	"cand58658"	"BELL, MAXINE T"	0	1	"ID"	200	0.688	1.14532415765427	"ID-200"	8600
"1131"	2008	"cand58658"	"BELL, MAXINE T"	0.0173160173160173	0.917748917748918	"ID"	200	0.688	1.14532415765427	"ID-200"	11550
"1132"	2010	"cand58658"	"BELL, MAXINE T"	0.0652057004571121	0.912342027426728	"ID"	200	0.688	1.14532415765427	"ID-200"	14876
"1155"	1996	"cand58695"	"CRANE, RON"	0.0974191400510961	0.823255241693264	"ID"	200	1.229	1.14148078292844	"ID-200"	11053.68
"1159"	1996	"cand58696"	"CROW, DOLORES J"	0	0.486842105263158	"ID"	200	1.097	1.13891011300536	"ID-200"	11400
"1160"	1998	"cand58696"	"CROW, DOLORES J"	0.036330608537693	0.821980018165304	"ID"	200	1.097	1.13891011300536	"ID-200"	11010
"1161"	2000	"cand58696"	"CROW, DOLORES"	0.0108778418361797	0.980365495485696	"ID"	200	1.097	1.13891011300536	"ID-200"	18386
"1163"	2004	"cand58696"	"CROW, DOLORES J"	0.119861939127706	0.867587072481958	"ID"	200	1.097	1.13891011300536	"ID-200"	31870
"1169"	1996	"cand58704"	"DEAL, W W (BILL)"	0.0818926296633303	0.872611464968153	"ID"	200	0.452	1.07926584657979	"ID-200"	10990
"1170"	1998	"cand58704"	"DEAL, W W (BILL)"	0.0117302052785924	0.967741935483871	"ID"	200	0.452	1.07926584657979	"ID-200"	17050
"1171"	2000	"cand58704"	"DEAL, W W (BILL)"	0.0303843621815972	0.962171469083911	"ID"	200	0.452	1.07926584657979	"ID-200"	19747
"1173"	2004	"cand58704"	"DEAL, W W (BILL)"	0.0885062074489387	0.807368842611133	"ID"	200	0.452	1.07926584657979	"ID-200"	24970
"1174"	2006	"cand58704"	"DEAL, W W (BILL)"	0.11722257857601	0.866741500962155	"ID"	200	0.452	1.07926584657979	"ID-200"	62360
"1213"	1996	"cand58928"	"FIELD, FRANCES"	0	1	"ID"	200	0.638	1.24631673819452	"ID-200"	1250
"1214"	1998	"cand58928"	"FIELD, FRANCES"	0.0266666666666667	0.813333333333333	"ID"	200	0.638	1.24631673819452	"ID-200"	3750
"1215"	2000	"cand58928"	"FIELD, FRANCES"	0	0.695652173913043	"ID"	200	0.638	1.24631673819452	"ID-200"	3450
"1217"	2004	"cand58928"	"FIELD, FRANCES"	0.0736342042755344	0.787806809184481	"ID"	200	0.638	1.24631673819452	"ID-200"	12630
"1225"	1996	"cand58947"	"FLANDRO, MILLIE L"	0	1	"ID"	100	-0.277	0.306119628567982	"ID-100"	300
"1238"	1996	"cand58967"	"GEDDES, ROBERT C"	0	1	"ID"	200	1.361	1.02288961078041	"ID-200"	1950
"1239"	1998	"cand58967"	"GEDDES, ROBERT C"	0	1	"ID"	200	1.361	1.02288961078041	"ID-200"	2075
"1241"	1996	"cand58968"	"GINES, RALPH"	0.566998429144523	0.0206149012752378	"ID"	200	1.352	1.58122448795341	"ID-200"	19403.44
"1245"	1996	"cand58970"	"GOULD, CELIA"	0.0882352941176471	0.911764705882353	"ID"	200	0.714	1.17199577482494	"ID-200"	3400
"1246"	1998	"cand58970"	"GOULD, CELIA R"	0.0234375	0.9765625	"ID"	200	0.714	1.17199577482494	"ID-200"	6400
"1247"	2000	"cand58970"	"GOULD, CELIA"	0.0268817204301075	0.973118279569892	"ID"	200	0.714	1.17199577482494	"ID-200"	9300
"1251"	1996	"cand58971"	"GURNSEY, KATHLEEN W"	0	1	"ID"	200	-0.291	0.866859560024948	"ID-200"	300
"1255"	1996	"cand58976"	"HANSEN, REED"	0	0.956896551724138	"ID"	200	0.163	0.721301179222233	"ID-200"	5800
"1256"	1998	"cand58976"	"HANSEN, REED"	0.072414875254982	0.902243841205084	"ID"	200	0.163	0.721301179222233	"ID-200"	6373
"1262"	1996	"cand58985"	"HORNBECK, TWILA L"	0.292506570230333	0.193467818919233	"ID"	200	1.092	1.4491638574975	"ID-200"	23758.68
"1263"	1998	"cand58985"	"HORNBECK, TWILA L"	0.372184313960216	0.247318156727386	"ID"	200	1.092	1.4491638574975	"ID-200"	12029.04
"1264"	2000	"cand58985"	"HORNBECK, TWILA"	0.329606533446296	0.383924519576699	"ID"	200	1.092	1.4491638574975	"ID-200"	23181.64
"1265"	2002	"cand58985"	"HORNBECK, TWILA L"	0.405148124420782	0.194368597498398	"ID"	200	1.092	1.4491638574975	"ID-200"	19293.24
"1275"	1996	"cand58997"	"JONES, DONNA"	0	1	"ID"	200	0.449	1.31195822501643	"ID-200"	5800
"1276"	1998	"cand58997"	"JONES, DONNA M"	0.0189873417721519	0.981012658227848	"ID"	200	0.449	1.31195822501643	"ID-200"	15800
"1280"	1996	"cand58998"	"JONES, DOUGLAS"	0	1	"ID"	200	0.046	0.526082547325217	"ID-200"	1400
"1281"	1998	"cand58998"	"JONES, DOUGLAS R"	0	1	"ID"	200	0.046	0.526082547325217	"ID-200"	1250
"1282"	2000	"cand58998"	"JONES, DOUGLAS R"	0	1	"ID"	200	0.046	0.526082547325217	"ID-200"	2500
"1284"	2004	"cand58998"	"JONES, DOUGLAS R"	0	0.636363636363636	"ID"	200	0.046	0.526082547325217	"ID-200"	2750
"1288"	1996	"cand59000"	"JUDD, JUNE E"	0.187800536839537	0.579286360215638	"ID"	100	-0.024	0.0178224719368324	"ID-100"	9753.38
"1289"	1998	"cand59000"	"JUDD, JUNE E"	0.149916316574665	0.530262386305506	"ID"	100	-0.024	0.0178224719368324	"ID-100"	11220.86
"1290"	2000	"cand59000"	"JUDD, JUNE"	0.134022663102529	0.498152137542625	"ID"	100	-0.024	0.0178224719368324	"ID-100"	21278.64
"1295"	1996	"cand59002"	"KELLOGG, HILDE"	0.0657991970473369	0.934200802952663	"ID"	200	0.508	1.11429161229511	"ID-200"	9878.54
"1296"	1998	"cand59002"	"KELLOGG, HILDE"	0.019047619047619	0.980952380952381	"ID"	200	0.508	1.11429161229511	"ID-200"	5250
"1297"	2000	"cand59002"	"KELLOGG, HILDE"	0.106071599198899	0.686857076779753	"ID"	200	0.508	1.11429161229511	"ID-200"	23003.33
"1302"	1996	"cand59003"	"KEMPTON, JIM D"	0	1	"ID"	200	0.519	1.16080018890235	"ID-200"	2740
"1303"	1998	"cand59003"	"KEMPTON, JIM D"	0.0132872707945788	0.956683497209673	"ID"	200	0.519	1.16080018890235	"ID-200"	3763
"1304"	2000	"cand59003"	"KEMPTON, JIM"	0	1	"ID"	200	0.519	1.16080018890235	"ID-200"	4225
"1316"	1996	"cand59021"	"LINFORD, GOLDEN C"	0.0454545454545455	0.954545454545455	"ID"	200	0.722	1.14616708039595	"ID-200"	2200
"1317"	1998	"cand59021"	"LINFORD, GOLDEN C"	0	1	"ID"	200	0.722	1.14616708039595	"ID-200"	2350
"1321"	1996	"cand59023"	"LOERTSCHER, THOMAS F"	0.117100371747212	0.842007434944238	"ID"	200	1.429	1.24139799935532	"ID-200"	13450
"1322"	1998	"cand59023"	"LOERTSCHER, THOMAS F"	0.0967741935483871	0.903225806451613	"ID"	200	1.429	1.24139799935532	"ID-200"	4650
"1323"	2000	"cand59023"	"LOERTSCHER, THOMAS F"	0.100794727660399	0.796472184531886	"ID"	200	1.429	1.24139799935532	"ID-200"	25795
"1327"	2008	"cand59023"	"LOERTSCHER, TOM"	0.113012156686177	0.781179648806844	"ID"	200	1.429	1.24139799935532	"ID-200"	22210
"1328"	2010	"cand59023"	"LOERTSCHER, TOM"	0.0324324324324324	0.891891891891892	"ID"	200	1.429	1.24139799935532	"ID-200"	18500
"1333"	1996	"cand59024"	"LOOSLI, S LYNN"	0.387564464197853	0.34283395979218	"ID"	200	0.621	1.10098011164638	"ID-200"	20852.66
"1350"	1996	"cand59045"	"NEWCOMB, BRUCE"	0.0952380952380952	0.828571428571429	"ID"	200	0.678	1.10535192017128	"ID-200"	5250
"1351"	1998	"cand59045"	"NEWCOMB, BRUCE"	0.0234375	0.90234375	"ID"	200	0.678	1.10535192017128	"ID-200"	12800
"1352"	2000	"cand59045"	"NEWCOMB, BRUCE"	0.014018691588785	0.934579439252336	"ID"	200	0.678	1.10535192017128	"ID-200"	21400
"1354"	2004	"cand59045"	"NEWCOMB, BRUCE"	0.0228274615011878	0.957821110787454	"ID"	200	0.678	1.10535192017128	"ID-200"	28768.42
"1360"	1996	"cand59055"	"POMEROY, HORACE B (HOD)"	0.0862613002748114	0.690539838296637	"ID"	200	0.13	0.892500670736186	"ID-200"	8544.04
"1361"	1998	"cand59055"	"POMEROY, HORACE B (HOD)"	0.28006589785832	0.337726523887974	"ID"	200	0.13	0.892500670736186	"ID-200"	15175
"1362"	2000	"cand59055"	"POMEROY, HORACE B (HOD)"	0.0240384615384615	0.677884615384615	"ID"	200	0.13	0.892500670736186	"ID-200"	10400
"1363"	2002	"cand59055"	"POMEROY, HORACE B (HOD)"	0.343188158568431	0.384922288466873	"ID"	200	0.13	0.892500670736186	"ID-200"	16366.94
"1369"	1996	"cand59061"	"REYNOLDS, DOROTHY L"	0.0925925925925926	0.907407407407407	"ID"	200	0.365	0.68791463719699	"ID-200"	2700
"1370"	1998	"cand59061"	"REYNOLDS, DOROTHY L"	0.095850248082995	0.71041948579161	"ID"	200	0.365	0.68791463719699	"ID-200"	8868
"1371"	2000	"cand59061"	"REYNOLDS, DOROTHY"	0.0998524348253812	0.801770782095426	"ID"	200	0.365	0.68791463719699	"ID-200"	10165
"1375"	1996	"cand59067"	"ROBISON, KENNETH L"	0.290042411432891	0.209957588567109	"ID"	100	-0.738	-0.575625807575971	"ID-100"	4286.58
"1376"	1998	"cand59067"	"ROBISON, KEN"	0.164409598479449	0.0831551437396056	"ID"	100	-0.738	-0.575625807575971	"ID-100"	4209
"1377"	2000	"cand59067"	"ROBISON, KENNETH L"	0.141104294478528	0.098159509202454	"ID"	100	-0.738	-0.575625807575971	"ID-100"	4075
"1378"	2002	"cand59067"	"ROBISON, KEN"	0.292815932444005	0.232639034976405	"ID"	100	-0.738	-0.575625807575971	"ID-100"	7368.11
"1382"	1996	"cand59072"	"SCHAEFER, ROBERT E"	0	1	"ID"	200	1.242	1.25222795549882	"ID-200"	850
"1383"	1998	"cand59072"	"SCHAEFER, ROBERT E"	0.12565445026178	0.621727748691099	"ID"	200	1.242	1.25222795549882	"ID-200"	7640
"1384"	2000	"cand59072"	"SCHAEFER, ROBERT"	0.206864127879643	0.540667606958157	"ID"	200	1.242	1.25222795549882	"ID-200"	2127
"1386"	2004	"cand59072"	"SCHAEFER, ROBERT E"	0	0.927272727272727	"ID"	200	1.242	1.25222795549882	"ID-200"	5500
"1387"	2006	"cand59072"	"SCHAEFER, ROBERT E"	0	0.692307692307692	"ID"	200	1.242	1.25222795549882	"ID-200"	6500
"1388"	2008	"cand59072"	"SCHAEFER, ROBERT E"	0.0149625935162095	0.860349127182045	"ID"	200	1.242	1.25222795549882	"ID-200"	20050
"1389"	2010	"cand59072"	"SCHAEFER, ROBERT E"	0.0266666666666667	0.68	"ID"	200	1.242	1.25222795549882	"ID-200"	7500
"1390"	2012	"cand59072"	"SCHAEFER, ROBERT E"	0	1	"ID"	200	1.242	1.25222795549882	"ID-200"	750
"1394"	1996	"cand59076"	"SIMPSON, MICHAEL K"	0.0150375939849624	0.729323308270677	"ID"	200	0.611	1.0233761163157	"ID-200"	19950
"1407"	1996	"cand59089"	"STONE, RUBY R"	0.141872452649245	0.738731719012227	"ID"	200	0.315	0.870949701576299	"ID-200"	16684
"1408"	1998	"cand59089"	"STONE, RUBY R"	0.19139835191265	0.671166717463695	"ID"	200	0.315	0.870949701576299	"ID-200"	24738.98
"1409"	2000	"cand59089"	"STONE, RUBY"	0.160804020100503	0.771356783919598	"ID"	200	0.315	0.870949701576299	"ID-200"	19900
"1413"	1996	"cand59092"	"TAYLOR, W O (BILL)"	0.107954545454545	0.738636363636364	"ID"	200	1.384	1.18113231836922	"ID-200"	8800
"1414"	1998	"cand59092"	"TAYLOR, W O (BILL)"	0.036231884057971	0.812629399585921	"ID"	200	1.384	1.18113231836922	"ID-200"	9660
"1418"	1996	"cand59094"	"TILMAN, FRED"	0.0317460317460317	0.968253968253968	"ID"	200	1.062	1.15073555766918	"ID-200"	3150
"1419"	1998	"cand59094"	"TILMAN, FRED"	0.32	0.68	"ID"	200	1.062	1.15073555766918	"ID-200"	3125
"1420"	2000	"cand59094"	"TILMAN, FRED"	0	0.82051282051282	"ID"	200	1.062	1.15073555766918	"ID-200"	7800
"1426"	1996	"cand59095"	"TIPPETS, JOHN H"	0.153965238944988	0.724011192361256	"ID"	200	1	1.18017314036011	"ID-200"	4696.06
"1427"	1998	"cand59095"	"TIPPETS, JOHN H"	0.300811283923596	0.398377432152808	"ID"	200	1	1.18017314036011	"ID-200"	8534.62
"1431"	1996	"cand59101"	"VANDENBERG, MARVIN G"	0.0670859538784067	0.593291404612159	"ID"	100	0.15	0.0414382936623671	"ID-100"	11925
"1439"	1996	"cand59114"	"WILDE, GAYLE A"	0.509803921568627	0.186274509803922	"ID"	200	-0.042	0.277330290613976	"ID-200"	5100
"1443"	1996	"cand59117"	"WOOD, JOAN"	0	1	"ID"	200	1.549	1.19999293566749	"ID-200"	2950
"1444"	1998	"cand59117"	"WOOD, JOAN"	0	1	"ID"	200	1.549	1.19999293566749	"ID-200"	1200
"1445"	2000	"cand59117"	"WOOD, JOAN"	0	1	"ID"	200	1.549	1.19999293566749	"ID-200"	2470
"1447"	2004	"cand59117"	"WOOD, JOAN E"	0.0695003373230234	0.908177370578827	"ID"	200	1.549	1.19999293566749	"ID-200"	4239.26
"1448"	2006	"cand59117"	"WOOD, JOAN E"	0.0701754385964912	0.929824561403509	"ID"	200	1.549	1.19999293566749	"ID-200"	4275
"1449"	2008	"cand59117"	"WOOD, JOAN E"	0.0454545454545455	0.818181818181818	"ID"	200	1.549	1.19999293566749	"ID-200"	11000
"1450"	2010	"cand59117"	"WOOD, JOAN E"	0.00134770889487871	0.963611859838275	"ID"	200	1.549	1.19999293566749	"ID-200"	7420
"1451"	2012	"cand59117"	"WOOD, JO AN E"	0.221299627886951	0.583028364650286	"ID"	200	1.549	1.19999293566749	"ID-200"	7804.08
"1457"	1998	"cand59132"	"DENNEY, LAWERENCE E"	0.0226415094339623	0.750943396226415	"ID"	200	1.03	1.18160470073917	"ID-200"	6625
"1458"	2000	"cand59132"	"DENNEY, LAWERENCE"	0.0121951219512195	0.98780487804878	"ID"	200	1.03	1.18160470073917	"ID-200"	6150
"1459"	2002	"cand59132"	"DENNEY, LAWERENCE E"	0.0575692963752665	0.874200426439232	"ID"	200	1.03	1.18160470073917	"ID-200"	11725
"1460"	2004	"cand59132"	"DENNEY, LAWERENCE E"	0	1	"ID"	200	1.03	1.18160470073917	"ID-200"	6850
"1461"	2006	"cand59132"	"DENNEY, LAWERENCE E"	0.0538419419602117	0.911480197116262	"ID"	200	1.03	1.18160470073917	"ID-200"	27395
"1462"	2008	"cand59132"	"DENNEY, LAWERENCE E"	0.008272800645682	0.95137207425343	"ID"	200	1.03	1.18160470073917	"ID-200"	49560
"1463"	2010	"cand59132"	"DENNEY, LAWERENCE E"	0.0217155266015201	0.96742671009772	"ID"	200	1.03	1.18160470073917	"ID-200"	46050
"1464"	2012	"cand59132"	"DENNEY, LAWERENCE E"	0.237943979208779	0.703147559919145	"ID"	200	1.03	1.18160470073917	"ID-200"	34630
"1526"	1998	"cand76207"	"BARNETT, JOE"	0.493273542600897	0.47085201793722	"MT"	200	0.881	0.91794173308179	"MT-200"	1115
"1531"	1998	"cand76208"	"BARNHART, BEVERLY"	0.867691590962031	0	"MT"	100	-0.229	-1.36739616638279	"MT-100"	4293
"1542"	1998	"cand76214"	"BERGSAGEL, ERNEST"	0.638047138047138	0.176767676767677	"MT"	200	1.519	0.985634168775173	"MT-200"	5940
"1577"	1998	"cand76268"	"DOWELL, TIM"	0.540785239744045	0.124466249862357	"MT"	100	-0.799	-0.928697064833149	"MT-100"	4086.65
"1603"	1998	"cand76288"	"ZOOK, THOMAS F"	0.471584038694075	0.407496977025393	"MT"	200	0.966	0.754136283278135	"MT-200"	827
"1607"	2002	"cand76290"	"FORRESTER, GARY"	0.668411867364747	0.104712041884817	"MT"	100	0	-0.548035568536734	"MT-100"	5730
"1622"	1998	"cand76450"	"GRADY, EDWARD J (ED)"	0.761513157894737	0.139802631578947	"MT"	200	0.429	0.526429418347558	"MT-200"	6080
"1627"	1998	"cand76454"	"GRINDE, LARRY HAL"	0.445945945945946	0.472972972972973	"MT"	200	1.104	0.596281341012887	"MT-200"	1850
"1639"	1998	"cand76463"	"HANSON, MARIAN W"	0.355555555555556	0.377777777777778	"MT"	200	0.954	0.761835673554478	"MT-200"	1125
"1644"	1998	"cand76464"	"HARPER, HAL"	0.498759305210918	0.210918114143921	"MT"	100	-0.772	-1.25930603535847	"MT-100"	2015
"1651"	2000	"cand76468"	"HEDGES, DONALD L"	0.506172839506173	0.296296296296296	"MT"	200	0.85	0.666455458704694	"MT-200"	4050
"1652"	2002	"cand76468"	"HEDGES, DONALD L"	0.0869565217391304	0.304347826086957	"MT"	200	0.85	0.666455458704694	"MT-200"	1150
"1664"	1998	"cand76484"	"JOHNSON, JOHN"	0.432267490244669	0.323636565383833	"MT"	100	-0.535	-0.66735467670045	"MT-100"	540.73
"1669"	1998	"cand76485"	"JOHNSON, ROYAL C"	0.31042654028436	0.342120853080569	"MT"	200	0.582	0.542858418869149	"MT-200"	1350.4
"1678"	1998	"cand76488"	"KASTEN, BETTY LOU"	0.0897666068222621	0.820466786355476	"MT"	200	1.468	0.794580241321867	"MT-200"	557
"1698"	1998	"cand76506"	"COBB, JOHN"	0.5	0	"MT"	200	0.537	0.623923523117894	"MT-200"	100
"1707"	1998	"cand76510"	"HARRINGTON, DAN W"	0.25	0.359375	"MT"	100	-0.694	-0.618834507041175	"MT-100"	1600
"1712"	1998	"cand76515"	"SQUIRES, CAROLYN"	0.657636122177955	0.143691899070385	"MT"	100	-0.972	-0.946113234654726	"MT-100"	4706.25
"1714"	2012	"cand76515"	"SQUIRES, CAROLYN"	0.620991253644315	0.15354713313897	"MT"	100	-0.972	-0.946113234654726	"MT-100"	5145
"1732"	1998	"cand76541"	"MENAHAN, WILLIAM (RED)"	0.256410256410256	0.435897435897436	"MT"	100	-0.325	-0.525645913554162	"MT-100"	975
"1739"	1998	"cand76543"	"MERCER, JOHN A"	0.973933597815162	0	"MT"	200	0.766	0.979454916653145	"MT-200"	5063.99
"1746"	1998	"cand76549"	"MOLNAR, BRADLEY"	0.818785578747628	0.0958254269449715	"MT"	200	1.277	1.23174868408995	"MT-200"	5270
"1749"	1998	"cand76550"	"MOOD, DOUGLAS K"	0.620408163265306	0.292517006802721	"MT"	200	0.962	0.946078937930779	"MT-200"	3675
"1750"	2000	"cand76550"	"MOOD, DOUG"	0.696312364425163	0.238611713665944	"MT"	200	0.962	0.946078937930779	"MT-200"	4610
"1751"	2002	"cand76550"	"MOOD, DOUG"	0.672789569793242	0.196351783855956	"MT"	200	0.962	0.946078937930779	"MT-200"	5092.9
"1764"	1998	"cand76565"	"PAVLOVICH, ROBERT J"	0.169811320754717	0.69811320754717	"MT"	100	-0.247	-0.149520918649724	"MT-100"	1325
"1769"	1998	"cand76566"	"PECK, RAY"	0.198609731876862	0.304865938430983	"MT"	100	-0.067	-0.925807812814733	"MT-100"	1007
"1774"	1998	"cand76570"	"QUILICI, JOE"	0.5750452079566	0.334538878842676	"MT"	100	-0.248	-0.0939858103062823	"MT-100"	2765
"1779"	1998	"cand76572"	"RANEY, ROBERT H"	0.919678714859438	0	"MT"	100	-0.258	-1.37602715534307	"MT-100"	1245
"1802"	1998	"cand76598"	"SIMON, BRUCE T"	0.86058981233244	0.0911528150134048	"MT"	200	0.656	0.716594583785373	"MT-200"	9325
