""	"ind.contributions"	"high.median.prof"	"year"	"group.contributions"
"63603"	4275	1	2008	43006.14
"63604"	250	1	2002	0
"63605"	0	1	2004	0
"63606"	0	1	2008	0
"63607"	6750	1	1998	43440
"63608"	3925	1	2000	36000
"63609"	5850	1	2002	24750
"63610"	12555	1	2000	1100
"63611"	106869.42	1	2008	20300
"63612"	1225	1	1998	200
"63613"	0	1	2002	0
"63614"	31685	1	2004	1000
"63615"	8256.3	1	2008	100
"63616"	970	1	2000	0
"63617"	1100	1	2006	0
"63618"	0	1	2004	798.59
"63619"	1100	1	2006	4800
"63620"	50	1	2004	0
"63621"	1649	1	2000	0
"63622"	1087	1	2002	6891.67
"63623"	7000	1	2000	8660
"63624"	28738.31	1	2002	9450
"63625"	33139	1	2010	4000
"63626"	800	1	2002	100
"63627"	3525	1	1998	8777
"63628"	2075	1	2000	4050
"63629"	10250	1	2002	22250
"63630"	4239	1	2000	0
"63631"	2820.5	1	2004	0
"63632"	300	1	2000	0
"63633"	175	1	1998	100
"63634"	55314	1	2000	27420
"63635"	8002.36	1	2002	0
"63636"	1200	1	2004	400
"63637"	14665	1	1998	2300
"63638"	4797	1	2000	750
"63639"	2746.09	1	2006	800
"63640"	3800	1	2004	1000
"63641"	4260.76	1	2006	0
"63642"	250	1	2002	0
"63643"	2988.7	1	2002	0
"63644"	9683.42	1	2002	6050
"63645"	790	1	2002	100
"63646"	1355.79	1	2004	0
"63647"	12500	1	2000	17150
"63648"	22014	1	1998	37393
"63649"	9712	1	2008	4000
"63650"	4150	1	2004	8550
"63651"	9086.47	1	2006	0
"63652"	1675	1	2008	300
"63653"	13069	1	1998	1940
"63654"	2751.83	1	2006	0
"63655"	2450	1	1998	500
"63656"	7050.63	1	2006	0
"63657"	4075	1	1998	2466
"63658"	1669	1	2000	1750
"63659"	200	1	2004	0
"63660"	63510	1	2000	3418
"63661"	900	1	2000	0
"63662"	3850	1	2000	3000
"63663"	2821	1	2004	300
"63664"	1861.72	1	2002	0
"63665"	450	1	2000	300
"63666"	170	1	2006	100
"63667"	7720	1	2004	600
"63668"	4677.87	1	2006	11045.2
"63669"	2350	1	2002	200
"63670"	2824.88	1	2004	0
"63671"	4217.9	1	2002	1000
"63672"	58970	1	2006	12500
"63673"	44325	1	2004	5450
"63674"	11760.7	1	2006	7084
"63675"	11350	1	2008	250
"63676"	1450	1	1998	0
"63677"	0	1	2008	0
"63678"	9750	1	2000	5400
"63679"	37843	1	1998	36470
"63680"	410	1	1998	650
"63681"	0	1	2006	100
"63682"	2050	1	2004	2700
"63683"	1876.01	1	2006	900
"63684"	240	1	2000	500
"63685"	15525	1	2008	4684.19
"63686"	16612.2	1	2010	3800
"63687"	6042.5	1	2006	11200
"63688"	5418.66	1	2008	500
"63689"	22950	1	2006	1240
"63690"	2300	1	2008	0
"63691"	0	1	1998	0
"63692"	0	1	1998	250
"63693"	42192.53	1	2002	14611.73
"63694"	5255	1	2002	500
"63695"	8440	1	2008	0
"63696"	12065.2	1	2006	300
"63697"	7789	1	2008	0
"63698"	13149.47	1	2002	1100
"63699"	169042.53	1	2008	43474.4
"63700"	5361.74	1	2006	550
"63701"	0	1	1998	0
"63702"	2984.5	1	2002	200
"63703"	63395.03	1	2006	105545.5
"63704"	1675	1	2004	0
"63705"	4881.88	1	2006	0
"63706"	1900	1	2008	0
"63707"	965.53	1	2006	0
"63708"	225	1	2008	0
"63709"	15056.1	1	2002	500
"63710"	134597.3	1	2002	180988.97
"63711"	0	1	2002	0
"63712"	12445	1	1998	0
"63713"	1937.56	1	2006	850
"63714"	17294	1	2004	8067.91
"63715"	3850	1	1998	5900
"63716"	18225	1	2006	1100
"63717"	14923	1	2000	11850
"63718"	100	1	1998	0
"63719"	14981	1	2000	8650
"63720"	3272.14	1	2006	400
"63721"	4910.5	1	2006	100
"63722"	1753.69	1	2006	0
"63723"	950	1	2006	1000
"63724"	800	1	2000	0
"63725"	30650	1	2002	12425
"63726"	200	1	2002	0
"63727"	571	1	2000	100
"63728"	13544	1	2008	3090
"63729"	28290	1	2006	1150.5
"63730"	11450	1	2006	600
"63731"	7900	1	2006	5350
"63732"	650	1	2006	5562.35
"63733"	2850	1	2002	325
"63734"	8551.82	1	2010	250
"63735"	1050	1	1998	1000
"63736"	53850	1	2000	9350
"63737"	800	1	2004	250
"63738"	250	1	2006	600
"63739"	10583	1	1998	16150
"63740"	453	1	2000	200
"63741"	9125	1	2006	635.22
"63742"	11360.69	1	2008	400
"63743"	37508.91	1	2000	4100
"63744"	3366	1	2000	950
"63745"	4695.54	1	2006	710.15
"63746"	107392.84	1	2008	85707.79
"63747"	1275	1	2006	750
"63748"	3364	1	2000	3775
"63749"	14380	1	2002	2500
"63750"	175	1	1998	1000
"63751"	126	1	1998	0
"63752"	500	1	2004	0
"63753"	780	1	2000	0
"63754"	1686	1	2008	228.96
"63755"	100	1	2000	0
"63756"	10582.88	1	2006	2200
"63757"	1000	1	2006	100
"63758"	5453.72	1	2006	484
"63759"	1100	1	2000	300
"63760"	3875	1	2004	1850
"63761"	14350	1	2004	4900
"63762"	17900	1	2004	12027
"63763"	8327	1	2000	0
"63764"	1000	1	2008	2700
"63765"	38075.22	1	2004	6720.27
"63766"	8828	1	2000	100
"63767"	66040	1	1998	1650
"63768"	5300	1	2002	600
"63769"	1900	1	2006	0
"63770"	0	1	1998	0
"63771"	18543.13	1	2008	7038
"63772"	20122.13	1	2002	6900
"63773"	4112	1	2002	400
"63774"	5997.5	1	2004	4004
"63775"	45411.16	1	2008	39175
"63776"	100	1	2000	7250
"63777"	29945	1	2006	850
"63778"	8380	1	2002	29917
"63779"	57979.84	1	2006	41920
"63780"	14336	1	2004	22457.85
"63781"	350	1	2002	1850.9
"63782"	6081.18	1	2004	2500
"63783"	56814.31	1	2008	73314.76
"63784"	250	1	1998	3350
"63785"	7653	1	1998	5200
"63786"	5076.49	1	2006	0
"63787"	3852.08	1	2002	0
"63788"	56802.42	1	2008	7500
"63789"	50691.79	1	2008	37410.83
"63790"	1327.19	1	2006	0
"63791"	7950	1	2002	0
"63792"	26737.9	1	2008	65828.75
"63793"	2400	1	2008	4000
"63794"	200	1	2006	0
"63795"	12560	1	1998	6300
"63796"	2955	1	2008	100
"63797"	10025	1	1998	2465
"63798"	1200	1	2002	10000
"63799"	2786.46	1	2006	0
"63800"	6528	1	2004	3184.94
"63801"	4346.76	1	2008	2500
"63802"	38750.16	1	2006	0
"63803"	46638.77	1	2006	5550
"63804"	600	1	2002	4000
"63805"	6597	1	2006	2000
"63806"	64070	1	2008	5743.52
"63807"	3875	1	2006	241.65
"63808"	19555	1	2002	10700
"63809"	4029.78	1	2006	1000
"63810"	7455	1	2006	2300
"63811"	212500	1	2006	30147.28
"63812"	650	1	2004	750
"63813"	30593.01	1	2004	1100
"63814"	23015	1	2002	2158.5
"63815"	37963.44	1	2004	14500
"63816"	100	1	2000	1007
"63817"	100	1	2002	600
"63818"	10809.8	1	2008	5700
"63819"	4344.5	1	2006	0
"63820"	800	1	2002	0
"63821"	-546.05	1	2006	0
"63822"	17127	1	1998	13175
"63823"	500	1	2004	8717.42
"63824"	400	1	2002	300
"63825"	5181	1	2008	2000
"63826"	7625	1	2002	0
"63827"	200	1	2006	500
"63828"	7465.46	1	2002	1474.85
"63829"	2116.18	1	2008	37800
"63830"	2742.26	1	2006	0
"63831"	9441.05	1	2006	15700
"63832"	0	1	2008	0
"63833"	18310	1	2004	7999.35
"63834"	28400.23	1	2010	31898
"63835"	17540	1	2012	8118.4
"63836"	710	1	1998	0
"63837"	5950	1	2008	0
"63838"	12353.98	1	2006	2369.95
"63839"	9600	1	2006	12644.59
"63840"	41954	1	1998	7490
"63841"	20117.33	1	2002	15052.04
"63842"	1885	1	2000	1093
"63843"	1550	1	1998	7500
"63844"	700	1	1998	0
"63845"	589	1	1998	39050
"63846"	950	1	2000	0
"63847"	9058	1	2006	700
"63848"	4600	1	2008	13666
"63849"	13022	1	2000	0
"63850"	0	1	2002	0
"63851"	7610	1	1998	4130
"63852"	3683	1	2002	1100
"63853"	7230	1	2000	26475
"63854"	7690	1	1998	4850
"63855"	58714.62	1	2006	25355
"63856"	400	1	2000	75
"63857"	1340	1	2002	1900
"63858"	1430	1	2000	2500
"63859"	4535	1	2002	565
"63860"	126314.97	1	2004	44080
"63861"	18185.81	1	2004	3750
"63862"	500	1	2000	150
"63863"	22675	1	2008	33536.33
"63864"	27495	1	1998	27250
"63865"	25875	1	2000	16750
"63866"	385	1	2006	0
"63867"	9137	1	1998	51425
"63868"	12813.12	1	2002	0
"63869"	1525	1	1998	80
"63870"	17638	1	2006	4840
"63871"	6040	1	2012	27989
"63872"	26473.53	1	2006	10300
"63873"	3500	1	2006	3000
"63874"	1626.48	1	2008	1000
"63875"	2603	1	1998	4250
"63876"	34726.97	1	2008	2650
"63877"	8820	1	1998	0
"63878"	7654.08	1	2008	895
"63879"	41603.95	1	2004	24612.95
"63880"	1084.06	1	2002	0
"63881"	0	1	2002	0
"63882"	24480	1	2008	24000
"63883"	814.5	1	2004	0
"63884"	58150	1	1998	56200
"63885"	1900	1	2000	0
"63886"	81112	1	2004	14750
"63887"	19425	1	1998	802
"63888"	16175	1	2002	0
"63889"	51150	1	1998	54500
"63890"	200	1	1998	135
"63891"	32637.31	1	2006	9256.46
"63892"	23835.4	1	2008	46288
"63893"	5400	1	2002	100
"63894"	6210	1	2004	0
"63895"	16315	1	1998	14045
"63896"	4100	1	2008	42200
"63897"	1225	1	2006	5500
"63898"	386	1	2000	0
"63899"	109500.34	1	2006	97000
"63900"	0	1	2000	0
"63901"	5270	1	2004	0
"63902"	3565	1	2002	100
"63903"	6150	1	2002	3000
"63904"	4330	1	2000	3500
"63905"	2835	1	1998	1606
"63906"	1000	1	2006	0
"63907"	9710.14	1	2002	200
"63908"	2000	1	2002	0
"63909"	6975	1	1998	4650
"63910"	0	1	2002	0
"63911"	14471.06	1	2006	6500
"63912"	2478	1	1998	16
"63913"	22084	1	2002	0
"63914"	2450	1	2000	0
"63915"	0	1	2006	0
"63916"	66932.96	1	2008	22696.58
"63917"	51975	1	2010	33089.42
"63918"	18006	1	2012	15500
"63919"	6265	1	2000	750
"63920"	6804	1	2000	7750
"63921"	5819	1	1998	9411
"63922"	37935	1	2000	60200
"63923"	7603.56	1	2008	8200
"63924"	20690	1	2006	250
"63925"	36285	1	2000	1100
"63926"	19780.11	1	2006	263.6
"63927"	27681.54	1	2004	7141.07
"63928"	19285	1	2000	5706
"63929"	2450	1	2004	0
"63930"	13366.32	1	2006	20
"63931"	156650.62	1	2006	34100
"63932"	11325	1	2006	2500
"63933"	650	1	1998	200
"63934"	2031	1	2000	0
"63935"	6900	1	2008	351.25
"63936"	4850	1	2006	0
"63937"	1160	1	2006	3200
"63938"	500	1	1998	2100
"63939"	14589.62	1	2008	250
"63940"	31096.03	1	2010	25995
"63941"	5072.62	1	2006	1100
"63942"	1000	1	1998	0
"63943"	1395	1	2006	1200
"63944"	100	1	2002	0
"63945"	98498.18	1	2002	1600
"63946"	1400	1	2002	100
"63947"	1208.12	1	2006	2400
"63948"	0	1	1998	0
"63949"	17292.35	1	2004	2676
"63950"	9468	1	2000	16380
"63951"	945	1	2000	0
"63952"	3351.18	1	2008	0
"63953"	866.28	1	2006	0
"63954"	14356.55	1	2006	3850.47
"63955"	22503	1	2002	4350
"63956"	640	1	2006	0
"63957"	6405.61	1	2006	0
"63958"	20006.94	1	2010	5350
"63959"	17494	1	2004	15200
"63960"	0	1	2008	0
"63961"	0	1	2000	0
"63962"	200	1	1998	0
"63963"	300	1	2006	100
"63964"	350	1	1998	0
"63965"	22735.46	1	2002	250
"63966"	0	1	2002	0
"63967"	6650	1	2000	1750
"63968"	5086	1	2002	5600
"63969"	48531.75	1	2008	35700
"63970"	14888.86	1	2010	6850
"63971"	0	1	2006	0
"63972"	27340	1	1998	8400
"63973"	9280	1	1998	2550
"63974"	5819.61	1	2006	7150
"63975"	3428.26	1	2006	0
"63976"	4605	1	1998	15120
"63977"	4800	1	2006	2000
"63978"	2792	1	2006	550
"63979"	9814	1	2008	8050
"63980"	200	1	1998	100
"63981"	1100	1	1998	0
"63982"	44019.11	1	2006	1000
"63983"	800	1	1998	198
"63984"	4910	1	1998	1100
"63985"	1200	1	1998	12150
"63986"	17135	1	1998	3555
"63987"	36469.38	1	2002	19955.05
"63988"	28651.49	1	2008	5900
"63989"	4600	1	2000	0
"63990"	19050	1	2006	5550
"63991"	1192	1	1998	650
"63992"	650	1	2006	0
"63993"	140597	1	2002	141250
"63994"	28560.26	1	2008	20350
"63995"	34659.23	1	2010	10250
"63996"	600	1	1998	291
"63997"	10758	1	2002	10000
"63998"	33195	1	1998	11910
"63999"	6557.83	1	2004	0
"64000"	6622	1	2000	0
"64001"	2769.04	1	2006	0
"64002"	100	1	2000	0
"64003"	7460	1	2006	5362.76
"64004"	4145	1	2000	750
"64005"	8532.43	1	2008	1500
"64006"	0	1	2008	0
"64007"	12300	1	2010	1000
"64008"	8707.65	1	2004	100
"64009"	3021	1	1998	100
"64010"	19545	1	1998	6650
"64011"	125	1	2008	0
"64012"	12275	1	1998	24850
"64013"	3225	1	1998	1563
"64014"	25167.83	1	2000	300
"64015"	18446	1	2010	6555
"64016"	1458.11	1	2002	0
"64017"	12472	1	2000	9000
"64018"	263.59	1	2006	10
"64019"	1450	1	2000	0
"64020"	1500	1	2004	0
"64021"	4250	1	2004	1000
"64022"	1888	1	2004	4050
"64023"	8825	1	2008	0
"64024"	250	1	1998	825
"64025"	1875	1	2004	4605.88
"64026"	5305.5	1	2008	0
"64027"	28267	1	2002	0
"64028"	12013	1	1998	2050
"64029"	2000	1	2006	620
"64030"	2254.12	1	2002	0
"64031"	2225	1	2002	0
"64032"	2275	1	2008	0
"64033"	5353	1	1998	2000
"64034"	43071	1	2000	8025
"64035"	2910	1	2000	0
"64036"	3200	1	2002	2450
"64037"	13511.5	1	2004	1574.94
"64038"	375	1	2002	850
"64039"	36332.19	1	2008	20499
"64040"	14787.73	1	2008	28568.37
"64041"	5165	1	1998	8250
"64042"	3291	1	2000	0
"64043"	1070	1	2008	100
"64044"	2600	1	2002	900
"64045"	0	1	1998	0
"64046"	3690	1	2006	0
"64047"	0	1	2006	0
"64048"	11819.43	1	2008	9292
"64049"	1658	1	1998	1772
"64050"	375	1	1998	1200
"64051"	7200	1	2002	20600
"64052"	1173.07	1	2008	90
"64053"	22660	1	1998	3600
"64054"	2100.22	1	2006	0
"64055"	6536.13	1	2006	2183.33
"64056"	1300	1	2006	196.5
"64057"	15115	1	2006	0
"64058"	2075.75	1	2008	0
"64059"	50343	1	2000	6920
"64060"	560	1	1998	9630
"64061"	325	1	2000	11300
"64062"	11076	1	1998	95
"64063"	0	1	2000	100
"64064"	1400	1	2008	100
"64065"	2305.09	1	2010	3350
"64066"	12400	1	1998	4600
"64067"	12976	1	2000	0
"64068"	200	1	2006	500
"64069"	35597	1	2004	500
"64070"	10664.39	1	2006	7773.18
"64071"	1800	1	2002	100
"64072"	14425	1	1998	0
"64073"	67569.32	1	2008	7250
"64074"	4005	1	2006	0
"64075"	71970	1	2006	4300
"64076"	28306.14	1	2008	10551
"64077"	3400	1	1998	0
"64078"	955	1	1998	300
"64079"	7805	1	2000	1700
"64080"	4500	1	2006	2255.23
"64081"	0	1	2002	0
"64082"	4240	1	2002	1250
"64083"	9450	1	2000	500
"64084"	4570	1	2004	1960
"64085"	1000	1	2008	0
"64086"	20677	1	1998	16625
"64087"	13596.04	1	2006	1991.29
"64088"	4114	1	2000	700
"64089"	3790	1	2004	4426.5
"64090"	8064	1	2000	300
"64091"	2805	1	2000	100
"64092"	5385.09	1	2006	10450
"64093"	0	1	2006	0
"64094"	6315	1	2000	600
"64095"	6700	1	2004	200
"64096"	12463	1	2000	750
"64097"	11186.23	1	2008	5900
"64098"	2975.31	1	2006	829
"64099"	100	1	2004	200
"64100"	2150	1	2004	0
"64101"	3360	1	1998	794
"64102"	4250	1	2008	0
"64103"	525	1	2002	0
"64104"	1623.41	1	2006	4100
"64105"	1470	1	2002	420
"64106"	955	1	1998	0
"64107"	0	1	2002	0
"64108"	60760.32	1	2006	31695
"64109"	31643	1	2000	3505
"64110"	7446.98	1	2008	3510
"64111"	4739.98	1	2006	250
"64112"	3765.8	1	2008	2150
"64113"	4093	1	1998	100
"64114"	700	1	2006	750
"64115"	27065.66	1	2008	700
"64116"	0	1	1998	0
"64117"	3308.42	1	2004	4974.33
"64118"	7860	1	2006	4450
"64119"	3900	1	2008	0
"64120"	11570	1	2002	5330.72
"64121"	6550	1	2000	2000
"64122"	10725	1	2000	1150
"64123"	4755	1	2000	11989
"64124"	33215.4	1	2004	18220
"64125"	23943.2	1	2002	0
"64126"	9585	1	2004	41260
"64127"	1200	1	2000	1300
"64128"	7335	1	2004	0
"64129"	1590	1	2000	0
"64130"	3275	1	2002	250
"64131"	625	1	1998	1350
"64132"	18677.79	1	2006	0
"64133"	3375	1	2006	1546.3
"64134"	1650	1	2002	3933.5
"64135"	3576.92	1	2004	0
"64136"	42401.2	1	2004	8650
"64137"	100	1	2006	500
"64138"	3000	1	2004	0
"64139"	2723.48	1	2006	1000
"64140"	9904	1	2000	905
"64141"	3795	1	2006	5921.95
"64142"	0	1	1998	0
"64143"	26725	1	2004	38778
"64144"	25605	1	2008	28670
"64145"	845	1	2002	169.42
"64146"	96875	1	2006	4300
"64147"	2400	1	2000	900
"64148"	45191	1	2006	1350
"64149"	0	1	2008	250
"64150"	20172.6	1	2002	0
"64151"	155505.29	1	2006	9900
"64152"	1490	1	2002	0
"64153"	29805	1	2006	2050
"64154"	4810	1	2006	300
"64155"	4100	1	2002	500
"64156"	9875	1	1998	7879
"64157"	1000	1	2002	1000
"64158"	10700	1	1998	24225
"64159"	2150	1	2008	4300
"64160"	4266.5	1	2006	783.92
"64161"	68195	1	2000	54635
"64162"	32856.84	1	2008	7050
"64163"	7654.98	1	2012	0
"64164"	11530	1	2004	200
"64165"	9360	1	2006	36665
"64166"	26363.61	1	2008	22362.75
"64167"	950	1	2006	0
"64168"	200	1	2000	0
"64169"	24710.29	1	2002	12750
"64170"	4400	1	2002	19800
"64171"	24762	1	2000	6725
"64172"	9865	1	2002	5925
"64173"	30485	1	2000	78363
"64174"	3292	1	2000	1700
"64175"	65515.9	1	2006	61000
"64176"	200	1	2000	0
"64177"	9847.36	1	2006	4300
"64178"	5265	1	1998	1000
"64179"	5800	1	1998	950
"64180"	0	1	2006	0
"64181"	23467	1	2004	1000
"64182"	16698	1	2006	200
"64183"	0	1	1998	100
"64184"	24880	1	2008	2900
"64185"	850	1	1998	300
"64186"	1100	1	2010	0
"64187"	98810.17	1	2002	19800
"64188"	5035	1	2008	15004
"64189"	13546	1	2000	6000
"64190"	3150	1	2004	0
"64191"	13235	1	1998	560
"64192"	4150	1	2006	0
"64193"	5266	1	2006	5430
"64194"	6035	1	2002	2200
"64195"	1270	1	2008	3400
"64196"	4466	1	2008	500
"64197"	10230	1	1998	37235
"64198"	0	1	2002	0
"64199"	3845	1	1998	1085
"64200"	16375	1	2006	11350
"64201"	975	1	2006	100
"64202"	25500	1	2010	3050
"64203"	0	1	2012	4630.77
"64204"	991	1	1998	2660
"64205"	51769.81	1	2008	3399.8
"64206"	1635	1	2002	425
"64207"	3010	1	1998	200
"64208"	11534	1	2010	13800
"64209"	300	1	2012	0
"64210"	26560.01	1	2002	1700
"64211"	35875	1	2006	48500
"64212"	17970	1	2002	4250
"64213"	1800	1	2008	5876.19
"64214"	15112.75	1	2002	11150
"64215"	3635.5	1	2006	0
"64216"	9981.96	1	2008	8251.64
"64217"	700	1	2000	0
"64218"	3400	1	2006	0
"64219"	4564.16	1	2006	600
"64220"	5382.42	1	2010	0
"64221"	760	1	1998	0
"64222"	15323.57	1	2004	1400
"64223"	2402.93	1	2002	0
"64224"	37048	1	2006	4746
"64225"	1125	1	2006	0
"64226"	1000.13	1	2008	2500
"64227"	2150	1	2006	700
"64228"	7151	1	1998	400
"64229"	3544	1	2006	1900
"64230"	4060	1	2004	264.4
"64231"	0	1	2006	0
"64232"	1775	1	1998	600
"64233"	0	1	2000	0
"64234"	500	1	2004	0
"64235"	400	1	1998	102
"64236"	30050	1	2008	1600
"64237"	10212.01	1	2010	1100
"64238"	170	1	2008	15165
"64239"	7770	1	2008	7150
"64240"	19865	1	2002	450
"64241"	6375	1	2002	0
"64242"	10828	1	1998	2940
"64243"	1307	1	2004	350
"64244"	40520.35	1	2008	9587.98
"64245"	9685	1	2002	370
"64246"	144	1	2002	0
"64247"	5639.63	1	2006	0
"64248"	8490	1	1998	1790
"64249"	2725	1	2002	0
"64250"	26620	1	2006	1100
"64251"	2668.9	1	2006	0
"64252"	2075	1	2004	527.13
"64253"	496.57	1	2002	0
"64254"	27547.22	1	2008	85798
"64255"	11700	1	2002	0
"64256"	95216.05	1	2008	18749.45
"64257"	18930	1	1998	1165
"64258"	6650	1	2008	4210
"64259"	8649.87	1	2006	1650
"64260"	0	1	2006	0
"64261"	450	1	2000	0
"64262"	6225	1	2010	10250
"64263"	0	1	2002	0
"64264"	700	1	2000	12700
"64265"	1400	1	2004	5000
"64266"	500	1	1998	0
"64267"	24225.12	1	2004	458.57
"64268"	4100	1	1998	2300
"64269"	16576.76	1	2006	9270
"64270"	5670	1	2000	9050
"64271"	0	1	2004	0
"64272"	1350	1	2000	0
"64273"	1500.46	1	2006	0
"64274"	15827	1	2004	7406
"64275"	25050	1	2002	1300
"64276"	0	1	2000	100
"64277"	6585	1	2008	2712
"64278"	1450	1	1998	250
"64279"	6682	1	1998	0
"64280"	12065	1	2000	5290
"64281"	27341	1	2002	32700
"64282"	4665	1	2008	225
"64283"	7240	1	2002	12150
"64284"	200	1	1998	25
"64285"	13170.48	1	2004	3350
"64286"	100	1	2004	60
"64287"	100	1	2002	2050
"64288"	20417	1	1998	6257
"64289"	5325.07	1	2002	8440
"64290"	600	1	2008	0
"64291"	13207.67	1	2008	5125
"64292"	4450	1	2000	400
"64293"	0	1	1998	47
"64294"	28918	1	1998	9200
"64295"	7095	1	2000	250
"64296"	23545	1	2006	2697.3
"64297"	51238.72	1	2004	5443.2
"64298"	70807.84	1	2006	11050
"64299"	700	1	1998	100
"64300"	599	1	2008	0
"64301"	5294.3	1	2008	1119
"64302"	13670	1	2010	1650
"64303"	27598.76	1	2002	0
"64304"	1400	1	2006	200
"64305"	48577.22	1	2006	1913.93
"64306"	5247.85	1	2006	350
"64307"	7466.97	1	2004	2700
"64308"	5429.66	1	2008	0
"64309"	7827.92	1	2010	0
"64310"	3829.37	1	2012	0
"64311"	4689.4	1	2008	320
"64312"	8561.39	1	2008	2827
"64313"	350	1	2006	0
"64314"	3050	1	2000	0
"64315"	96	1	2006	0
"64316"	1500	1	2008	2050
"64317"	9305	1	2000	2620
"64318"	6368	1	2000	19500
"64319"	21998	1	1998	50485
"64320"	0	1	2002	650
"64321"	14875	1	2006	7000
"64322"	0	1	2004	0
"64323"	27123	1	2004	5800
"64324"	1805	1	2004	0
"64325"	6425	1	2000	200
"64326"	11969.43	1	2002	0
"64327"	13900	1	2002	1050
"64328"	13155	1	2000	7200
"64329"	4150	1	2002	0
"64330"	31727.71	1	2006	30734.65
"64331"	1420	1	2000	550
"64332"	2425	1	2006	6820.12
"64333"	5127.85	1	2006	1500
"64334"	14471	1	1998	1750
"64335"	21530	1	2004	2500
"64336"	4161.82	1	2008	3800
"64337"	300	1	2004	0
"64338"	42166.89	1	2008	23704.53
"64339"	11425.64	1	2006	500
"64340"	7035.29	1	2008	200
"64341"	350	1	2006	300
"64342"	12355.12	1	2004	0
"64343"	175	1	2002	500
"64344"	128612.57	1	2008	35760
"64345"	97246.12	1	2010	47829.4
"64346"	19209.75	1	2012	33039.4
"64347"	1100	1	2008	0
"64348"	1070	1	1998	200
"64349"	29070	1	2004	0
"64350"	14569	1	2010	1399.99
"64351"	775	1	2008	110
"64352"	-200	1	2010	0
"64353"	4906	1	2000	0
"64354"	1449.71	1	2002	3074.85
"64355"	3368.65	1	2006	700
"64356"	670645	1	2002	268021.82
"64357"	47644	1	2010	52001
"64358"	170	1	1998	1190
"64359"	13405	1	2000	1451
"64360"	9616	1	2002	1750
"64361"	2325	1	1998	100
"64362"	16550	1	2004	1500
"64363"	850	1	2004	0
"64364"	300	1	2002	0
"64365"	5167.18	1	2006	1939.6
"64366"	104375	1	2008	16150
"64367"	350	1	1998	100
"64368"	7600	1	2004	0
"64369"	7900	1	2002	800
"64370"	2033.49	1	2004	3500
"64371"	3112	1	2006	0
"64372"	51155	1	1998	3210
"64373"	5535	1	2008	1578.5
"64374"	15207	1	2006	2850
"64375"	7916	1	1998	350
"64376"	0	1	2006	0
"64377"	3870	1	2002	100
"64378"	3280	1	2006	450
"64379"	0	1	2006	700
"64380"	400	1	2008	0
"64381"	26320	1	2002	2985.05
"64382"	5570	1	2006	0
"64383"	1000	1	2004	0
"64384"	0	1	2006	0
"64385"	24513.68	1	2008	6135.16
"64386"	30173.36	1	2006	14568
"64387"	1100	1	1998	0
"64388"	13530	1	1998	350
"64389"	6702	1	1998	27360
"64390"	7623.26	1	2010	3200
"64391"	2570	1	2006	8550
"64392"	725	1	2010	1802.24
"64393"	7174	1	2006	0
"64394"	600	1	2002	0
"64395"	0	1	2008	0
"64396"	12510	1	1998	33080
"64397"	2300	1	2004	575
"64398"	0	1	2006	0
"64399"	43165.41	1	2004	61742.91
"64400"	89526	1	2006	30416.14
"64401"	2808	1	2000	100
"64402"	4500	1	1998	0
"64403"	10370	1	2000	1350
"64404"	24082.21	1	2008	8704.57
"64405"	368.04	1	2006	0
"64406"	16084.98	1	2002	2600
"64407"	1101	1	1998	1050
"64408"	5156	1	2000	0
"64409"	0	1	2000	0
"64410"	28416	1	2004	41441
"64411"	35055.35	1	2006	2460
"64412"	1925	1	2006	200
"64413"	2510	1	2006	100
"64414"	2571.28	1	2004	2366.75
"64415"	1200	1	2008	0
"64416"	60247.12	1	2002	2280
"64417"	10475	1	2002	5000
"64418"	625	1	2008	3500
"64419"	89264.78	1	2006	161529.06
"64420"	8750	1	1998	900
"64421"	12261.85	1	2006	3458.38
"64422"	10710.04	1	2002	860
"64423"	15085	1	2008	1200
"64424"	300	1	2000	0
"64425"	16000	1	2008	1619.2
"64426"	1986	1	2008	1850
"64427"	3050	1	2000	0
"64428"	0	1	2000	550
"64429"	5100	1	2006	0
"64430"	3261.57	1	2008	4000
"64431"	3143	1	2008	0
"64432"	8595	1	1998	7700
"64433"	2100	1	2000	0
"64434"	1268.95	1	2004	25500
"64435"	600	1	2006	0
"64436"	21420	1	2008	7500
"64437"	39484.3	1	2002	24095
"64438"	106350	1	1998	34219
"64439"	1125	1	2002	2300
"64440"	3775	1	2000	27970
"64441"	100	1	2004	500
"64442"	10955	1	1998	800
"64443"	5664	1	2006	0
"64444"	14025	1	2010	1850
"64445"	1914	1	2004	0
"64446"	7600	1	2008	500
"64447"	51815	1	1998	34650
"64448"	14983.3	1	2008	500
"64449"	255	1	1998	100
"64450"	25255	1	2004	23018.49
"64451"	14050	1	2008	350
"64452"	7982	1	2002	110
"64453"	0	0	1996	0
"64454"	0	0	1994	0
"64455"	4068.25	0	2006	165
"64456"	1650	0	2008	0
"64457"	1000	0	2010	0
"64458"	2910	0	2012	0
"64459"	0	0	1994	1200
"64460"	100	0	2004	0
"64461"	9920.4	0	2004	350
"64462"	2198.08	0	2006	0
"64463"	400	0	1998	200
"64464"	0	0	1994	350
"64465"	0	0	2002	0
"64466"	940	0	2002	1700
"64467"	0	0	2000	0
"64468"	2225	0	1994	0
"64469"	0	0	1996	0
"64470"	931.4	0	2006	0
"64471"	5280.65	0	2008	200
"64472"	500	0	2004	0
